File_name,Fish_ID,Common_Name,Species_Code,Family,Genus,Species,Date,Source_River,Imaging_Latitude,Imaging_Longitude,Fork_Length,Girth,Weight,Personnel,Comments,
CVR-1418.6.1556-US41602-Color-10-4303,4303,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4304,4304,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4305,4305,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4306,4306,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4307,4307,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4308,4308,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4309,4309,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4310,4310,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4311,4311,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4312,4312,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4313,4313,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4314,4314,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4315,4315,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4316,4316,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4317,4317,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4318,4318,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4319,4319,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4320,4320,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4321,4321,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4322,4322,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4323,4323,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4324,4324,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4325,4325,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4326,4326,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4327,4327,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4328,4328,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4329,4329,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4330,4330,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4331,4331,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4332,4332,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4333,4333,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4334,4334,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4335,4335,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4336,4336,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4337,4337,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4338,4338,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4339,4339,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4340,4340,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4341,4341,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4342,4342,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4343,4343,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4344,4344,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4345,4345,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4346,4346,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4347,4347,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4348,4348,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4349,4349,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4350,4350,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4351,4351,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4352,4352,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4353,4353,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4354,4354,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4355,4355,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4356,4356,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4357,4357,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4358,4358,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4359,4359,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4360,4360,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4361,4361,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4362,4362,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4363,4363,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4364,4364,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4365,4365,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4366,4366,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4367,4367,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4368,4368,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4369,4369,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4370,4370,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4371,4371,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4372,4372,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4373,4373,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4374,4374,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4375,4375,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4376,4376,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4377,4377,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4378,4378,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4379,4379,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4380,4380,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4381,4381,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4382,4382,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4383,4383,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4384,4384,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4385,4385,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4386,4386,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4387,4387,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4388,4388,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4389,4389,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4390,4390,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4391,4391,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4392,4392,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4393,4393,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4394,4394,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4395,4395,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4396,4396,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4397,4397,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4398,4398,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4399,4399,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4400,4400,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4401,4401,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4402,4402,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4403,4403,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4404,4404,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4405,4405,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4406,4406,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4407,4407,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4408,4408,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4409,4409,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4410,4410,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4411,4411,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4412,4412,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4413,4413,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4414,4414,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4415,4415,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4416,4416,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4417,4417,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4418,4418,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4419,4419,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4420,4420,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
CVR-1418.6.1556-US41602-Color-10-4421,4421,sea lamprey,SL,Petromyzontidae,Petromyzon,marinus,26-Jun-19,Cheboygan/Ocqueoc/Black Mallard,45.497,-84.036,NA,NA,NA,"BA, SM",Male,
